gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,depth,is_seed,truncated_by_depth,in_cycle,median_lag_days,max_same_day_payers,fast_transit,synchronized_burst
100000006274203100,peripheral,0.5,3,0.6371,"Низкая активность в выборке: 2 вход. / 3 исход., 3,489,512 KZT суммарно, pass_through=0.02 — выраженных признаков роли не выявлено.",2,3,3417512.0,72000.0,41,3,0.0006348128592595731,3.798253058385132e-05,0.02106795821053445,3,False,False,True,3.0,1,False,False
100000002185328100,peripheral,0.5,22,0.4797,"Низкая активность в выборке: 1 вход. / 4 исход., 70,000 KZT суммарно, pass_through=3.67 — выраженных признаков роли не выявлено.",1,4,15000.0,55000.0,1,4,0.0003533934292326028,6.267942236579146e-05,3.6666666666666665,3,False,False,False,16.0,1,False,False
100000008254576100,peripheral,0.4,32,0.3651,"Низкая активность в выборке: 1 вход. / 1 исход., 68,000 KZT суммарно, pass_through=7.50 — выраженных признаков роли не выявлено.",1,1,8000.0,60000.0,1,1,0.00029297439791449724,1.9952613550525257e-05,7.5,3,False,False,False,,1,False,False
100000001689968100,terminal,0.76,3,0.5204,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 344,334 KZT от 3 плательщиков и удержал их.",3,0,344333.75,0.0,3,0,0.0003406437502922915,0.0,0.0,3,False,False,False,,1,False,False
100000002236528100,terminal,0.72,9,0.4214,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 66,000 KZT от 1 плательщиков и удержал их.",1,0,66000.0,0.0,1,0,0.00030861061842404474,0.0,0.0,3,False,False,False,,1,False,False
100000002670960100,terminal,0.72,12,0.4965,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 480,310 KZT от 1 плательщиков и удержал их.",1,0,480310.0,0.0,1,0,0.00030982183246640386,0.0,0.0,3,False,False,False,,1,False,False
100000003557488100,peripheral,0.45,30,0.6112,"Низкая активность в выборке: 1 вход. / 2 исход., 802,992 KZT суммарно, pass_through=0.21 — выраженных признаков роли не выявлено.",1,2,664992.0,138000.0,3,4,0.000583381670763393,2.0154155101540664e-05,0.20752129348924497,3,False,False,True,0.0,1,True,False
100000003888197100,terminal,0.72,3,0.3394,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 83,167 KZT от 1 плательщиков и удержал их.",1,0,83167.0,0.0,1,0,0.00028955482916523726,0.0,0.0,3,False,False,False,,1,False,False
100000002799941100,terminal,0.72,19,0.5589,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 600,000 KZT от 1 плательщиков и удержал их.",1,0,600000.0,0.0,1,0,0.0003898849857907604,0.0,0.0,3,False,False,False,,1,False,False
100000001632325100,terminal,0.72,6,0.4079,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 85,600 KZT от 1 плательщиков и удержал их.",1,0,85600.0,0.0,3,0,0.0003002641221464476,0.0,0.0,3,False,False,False,,1,False,False
100000008620570100,peripheral,0.5,7,0.5092,"Низкая активность в выборке: 2 вход. / 2 исход., 176,800 KZT суммарно, pass_through=0.22 — выраженных признаков роли не выявлено.",2,2,145000.0,31800.0,2,2,0.0003500808305991265,3.3650241107036644e-05,0.2193103448275862,3,False,False,False,0.0,1,True,False
100000005308954100,peripheral,0.4,4,0.4876,"Низкая активность в выборке: 1 вход. / 1 исход., 99,020 KZT суммарно, pass_through=0.43 — выраженных признаков роли не выявлено.",1,1,69020.0,30000.0,1,1,0.0003610327484487227,2.0154155101540664e-05,0.43465662126919735,3,False,False,False,5.0,1,False,False
100000008468762100,terminal,0.74,18,0.4653,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 170,000 KZT от 2 плательщиков и удержал их.",2,0,170000.0,0.0,2,0,0.00031179046745662456,0.0,0.0,3,False,False,False,,2,False,False
100000002305007100,terminal,0.72,6,0.3747,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 56,000 KZT от 1 плательщиков и удержал их.",1,0,56000.0,0.0,1,0,0.00029562519649749025,0.0,0.0,3,False,False,False,,1,False,False
100000008314863100,terminal,0.72,7,0.4276,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 12,000 KZT от 1 плательщиков и удержал их.",1,0,12000.0,0.0,1,0,0.0005193345948548097,0.0,0.0,3,False,False,False,,1,False,False
100000005709551100,terminal,0.72,14,0.3344,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 24,560 KZT от 1 плательщиков и удержал их.",1,0,24560.0,0.0,1,0,0.00029597763012912157,0.0,0.0,3,False,False,False,,1,False,False
100000008297199100,terminal,0.72,0,0.3689,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 42,268 KZT от 1 плательщиков и удержал их.",1,0,42268.0,0.0,1,0,0.0002979189370004088,0.0,0.0,3,False,False,False,,1,False,False
100000003271151100,terminal,0.72,2,0.4555,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 127,294 KZT от 1 плательщиков и удержал их.",1,0,127294.0,0.0,1,0,0.00031285190205017496,0.0,0.0,3,False,False,False,,1,False,False
100000007005380100,terminal,0.72,3,0.3272,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 9,400 KZT от 1 плательщиков и удержал их.",1,0,9400.0,0.0,1,0,0.00030444858862264273,0.0,0.0,3,False,False,False,,1,False,False
100000004451012100,peripheral,0.5,19,0.4532,"Низкая активность в выборке: 1 вход. / 3 исход., 156,985 KZT суммарно, pass_through=0.72 — выраженных признаков роли не выявлено.",1,3,91245.0,65740.0,1,3,0.0003025180709228466,5.864859134548333e-05,0.7204778344018851,3,False,False,False,,1,False,False
100000004779204100,peripheral,0.4,0,0.3082,"Низкая активность в выборке: 1 вход. / 1 исход., 50,450 KZT суммарно, pass_through=0.66 — выраженных признаков роли не выявлено.",1,1,30450.0,20000.0,1,2,0.00028857096654401695,1.9549530448494444e-05,0.6568144499178982,3,False,False,False,0.0,1,True,False
100000002793881100,terminal,0.76,5,0.5592,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 785,600 KZT от 3 плательщиков и удержал их.",3,0,785600.0,0.0,3,0,0.0003767430798288248,0.0,0.0,3,False,False,False,,3,False,True
100000008671129100,terminal,0.72,6,0.3055,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 26,200 KZT от 1 плательщиков и удержал их.",1,0,26200.0,0.0,1,0,0.0002909549267563101,0.0,0.0,3,False,False,False,,1,False,False
100000002095257100,terminal,0.72,2,0.3967,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 8,500 KZT от 1 плательщиков и удержал их.",1,0,8500.0,0.0,1,0,0.00039842559844157813,0.0,0.0,3,False,False,False,,1,False,False
100000002194329100,terminal,0.72,0,0.2758,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 25,170 KZT от 1 плательщиков и удержал их.",1,0,25170.0,0.0,1,0,0.00028827235334901927,0.0,0.0,3,False,False,False,,1,False,False
100000001884825100,terminal,0.76,5,0.5336,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 495,000 KZT от 3 плательщиков и удержал их.",3,0,495000.0,0.0,3,0,0.00034161127894682334,0.0,0.0,3,False,False,False,,2,False,False
100000008692291100,transit,0.85,5,0.5996,"Пропускает средства не удерживая: получил 160,000 KZT, отдал 156,000 KZT (0.97x) от 3 плательщиков 3 получателям, медианная задержка 1 дн..",3,3,160000.0,156000.0,3,3,0.00030922893150241496,6.529946252899175e-05,0.975,3,False,False,False,1.0,2,True,False
100000002697752100,terminal,0.74,2,0.4932,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 190,785 KZT от 2 плательщиков и удержал их.",2,0,190785.0,0.0,2,0,0.00033103476484205836,0.0,0.0,3,False,False,False,,1,False,False
100000007170072100,transit,0.89,2,0.5773,"Пропускает средства не удерживая: получил 100,000 KZT, отдал 99,500 KZT (0.99x) от 1 плательщиков 2 получателям, медианная задержка 2 дн..",1,2,100000.0,99500.0,1,9,0.00030902697667828963,3.909906089698889e-05,0.995,3,False,False,False,2.0,1,True,False
100000002373144100,peripheral,0.4,0,0.3397,"Низкая активность в выборке: 1 вход. / 1 исход., 57,232 KZT суммарно, pass_through=0.23 — выраженных признаков роли не выявлено.",1,1,46468.0,10764.0,1,1,0.0002909864876942712,1.9549530448494444e-05,0.2316432813979513,3,False,False,False,5.0,1,False,False
100000000287768100,terminal,0.72,0,0.3077,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 35,168 KZT от 1 плательщиков и удержал их.",1,0,35168.0,0.0,1,0,0.0002899803049810879,0.0,0.0,3,False,False,False,,1,False,False
100000004508696100,peripheral,0.5,37,0.5211,"Низкая активность в выборке: 1 вход. / 3 исход., 118,000 KZT суммарно, pass_through=15.86 — выраженных признаков роли не выявлено.",1,3,7000.0,111000.0,1,4,0.000424377275977656,3.9905227101050515e-05,15.857142857142858,3,False,False,True,0.0,1,True,False
100000008688109100,terminal,0.72,6,0.2495,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 12,800 KZT от 1 плательщиков и удержал их.",1,0,12800.0,0.0,1,0,0.00028885487257739024,0.0,0.0,3,False,False,False,,1,False,False
100000008724461100,peripheral,0.4,5,0.4089,"Низкая активность в выборке: 1 вход. / 1 исход., 230,111 KZT суммарно, pass_through=1.30 — выраженных признаков роли не выявлено.",1,1,100111.0,130000.0,1,1,0.0002920283304090765,2.277419526474095e-05,1.298558599954051,3,False,False,False,0.0,1,True,False
100000001714413100,terminal,0.72,3,0.429,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 250,172 KZT от 1 плательщиков и удержал их.",1,0,250172.0,0.0,1,0,0.0002949886182611404,0.0,0.0,3,False,False,False,,1,False,False
100000008672493100,terminal,0.72,6,0.253,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 14,000 KZT от 1 плательщиков и удержал их.",1,0,14000.0,0.0,1,0,0.0002890429371307263,0.0,0.0,3,False,False,False,,1,False,False
100000003241965100,terminal,0.72,8,0.2895,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 15,000 KZT от 1 плательщиков и удержал их.",1,0,15000.0,0.0,1,0,0.00029246099785228244,0.0,0.0,3,False,False,False,,1,False,False
100000002241986100,peripheral,0.5,39,0.4963,"Низкая активность в выборке: 1 вход. / 6 исход., 3,357,000 KZT суммарно, pass_through=10.99 — выраженных признаков роли не выявлено.",1,6,280000.0,3077000.0,1,12,0.00029595912250444213,0.00011729718269096666,10.989285714285714,3,False,False,False,,1,False,False
100000004140994100,terminal,0.72,6,0.2734,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 18,650 KZT от 1 плательщиков и удержал их.",1,0,18650.0,0.0,1,0,0.0002897716872749038,0.0,0.0,3,False,False,False,,1,False,False
100000008489922100,distributor,0.78,5,0.8766,"Рассылает 36 получателям (3,789,900 KZT), получая лишь от 3 плательщиков — веерное распределение средств вниз по цепочке.",3,36,262010.0,3789900.0,5,41,0.000588448956595591,0.0008871308364647244,14.464715087210411,3,False,False,True,1.0,2,True,False
100000001252290100,peripheral,0.4,3,0.3789,"Низкая активность в выборке: 1 вход. / 1 исход., 146,005 KZT суммарно, pass_through=0.04 — выраженных признаков роли не выявлено.",1,1,141005.0,5000.0,1,1,0.0002914366859583204,1.9549530448494444e-05,0.03545973547037339,3,False,False,False,,1,False,False
100000008667799100,terminal,0.72,6,0.327,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 34,000 KZT от 1 плательщиков и удержал их.",1,0,34000.0,0.0,1,0,0.00029217734635299486,0.0,0.0,3,False,False,False,,1,False,False
100000008684951100,terminal,0.72,6,0.267,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 17,200 KZT от 1 плательщиков и удержал их.",1,0,17200.0,0.0,1,0,0.00028954444260628927,0.0,0.0,3,False,False,False,,1,False,False
100000006126743100,terminal,0.72,3,0.3167,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 55,000 KZT от 1 плательщиков и удержал их.",1,0,55000.0,0.0,1,0,0.0002886383683558945,0.0,0.0,3,False,False,False,,1,False,False
100000003009900100,terminal,0.72,8,0.2963,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 15,998 KZT от 1 плательщиков и удержал их.",1,0,15998.0,0.0,1,0,0.00029283439271113516,0.0,0.0,3,False,False,False,,1,False,False
100000001745217100,terminal,0.72,0,0.3385,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 50,000 KZT от 1 плательщиков и удержал их.",1,0,50000.0,0.0,1,0,0.0002913009865741794,0.0,0.0,3,False,False,False,,1,False,False
100000002886166100,terminal,0.72,25,0.4887,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 185,000 KZT от 1 плательщиков и удержал их.",1,0,185000.0,0.0,3,0,0.0003260325621102664,0.0,0.0,3,False,False,False,,1,False,False
100000002956779100,terminal,0.72,7,0.5529,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 411,000 KZT от 1 плательщиков и удержал их.",1,0,411000.0,0.0,1,0,0.0004048778166456673,0.0,0.0,3,False,False,False,,1,False,False
100000008568512100,terminal,0.72,3,0.4097,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 199,640 KZT от 1 плательщиков и удержал их.",1,0,199640.0,0.0,1,0,0.0002933444744894319,0.0,0.0,3,False,False,False,,1,False,False
100000008583360100,peripheral,0.4,8,0.5024,"Низкая активность в выборке: 1 вход. / 1 исход., 282,843 KZT суммарно, pass_through=1.51 — выраженных признаков роли не выявлено.",1,1,112843.0,170000.0,1,1,0.00032906828560250314,1.9549530448494444e-05,1.5065179054083992,3,False,False,False,5.0,1,False,False
100000001130176100,terminal,0.72,0,0.4771,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 25,000 KZT от 1 плательщиков и удержал их.",1,0,25000.0,0.0,2,0,0.0005604774925629045,0.0,0.0,3,False,False,False,,1,False,False
100000001145749100,terminal,0.72,7,0.4162,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 10,000 KZT от 1 плательщиков и удержал их.",1,0,10000.0,0.0,1,0,0.00048058697082486453,0.0,0.0,3,False,False,False,,1,False,False
100000005367445100,transit,0.9,5,0.5063,"Пропускает средства не удерживая: получил 5,000 KZT, отдал 5,000 KZT (1.00x) от 1 плательщиков 1 получателям, медианная задержка 1 дн..",1,1,5000.0,5000.0,1,1,0.0018698205928640741,0.0,1.0,3,False,False,True,1.0,1,True,False
100000003917461100,peripheral,0.45,17,0.5184,"Низкая активность в выборке: 1 вход. / 2 исход., 150,000 KZT суммарно, pass_through=14.00 — выраженных признаков роли не выявлено.",1,2,10000.0,140000.0,1,5,0.00040087068779351426,2.0557238203571478e-05,14.0,3,False,False,True,0.0,1,True,False
100000008200810100,terminal,0.72,12,0.4959,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 475,000 KZT от 1 плательщиков и удержал их.",1,0,475000.0,0.0,1,0,0.00030956785788059134,0.0,0.0,3,False,False,False,,1,False,False
100000002554175100,terminal,0.72,8,0.335,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 24,621 KZT от 1 плательщиков и удержал их.",1,0,24621.0,0.0,1,0,0.00029606062905170266,0.0,0.0,3,False,False,False,,1,False,False
100000008751380100,terminal,0.74,5,0.4934,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 345,780 KZT от 2 плательщиков и удержал их.",2,0,345780.0,0.0,2,0,0.0003141608550120167,0.0,0.0,3,False,False,False,,1,False,False
100000004071444100,peripheral,0.4,0,0.48,"Низкая активность в выборке: 1 вход. / 1 исход., 347,350 KZT суммарно, pass_through=0.40 — выраженных признаков роли не выявлено.",1,1,247350.0,100000.0,1,1,0.0003088735669676946,1.9549530448494444e-05,0.40428542551041036,3,False,False,False,,1,False,False
100000001141268100,peripheral,0.45,18,0.5499,"Низкая активность в выборке: 2 вход. / 1 исход., 490,000 KZT суммарно, pass_through=0.02 — выраженных признаков роли не выявлено.",2,1,480000.0,10000.0,2,1,0.0003664778826493085,2.277419526474095e-05,0.020833333333333332,3,False,False,False,1.0,2,True,False
100000002645993100,peripheral,0.5,0,0.4166,"Низкая активность в выборке: 2 вход. / 5 исход., 136,630 KZT суммарно, pass_through=1.75 — выраженных признаков роли не выявлено.",2,5,49650.0,86980.0,4,9,0.0002946201224048177,9.548455116744238e-05,1.7518630412890233,3,False,False,True,0.0,2,True,False
100000002546921100,terminal,0.72,13,0.3035,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 20,000 KZT от 1 плательщиков и удержал их.",1,0,20000.0,0.0,1,0,0.00029252996306147164,0.0,0.0,3,False,False,False,,1,False,False
100000008753897100,terminal,0.72,6,0.2963,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 24,050 KZT от 1 плательщиков и удержал их.",1,0,24050.0,0.0,1,0,0.00029061797776491625,0.0,0.0,3,False,False,False,,1,False,False
100000000870121100,terminal,0.72,14,0.3602,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 12,000 KZT от 1 плательщиков и удержал их.",1,0,12000.0,0.0,1,0,0.0003170785148831813,0.0,0.0,3,False,False,False,,1,False,False
100000003171006100,terminal,0.74,5,0.5288,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 485,000 KZT от 2 плательщиков и удержал их.",2,0,485000.0,0.0,2,0,0.0003364581606542109,0.0,0.0,3,False,False,False,,2,False,False
100000001690558100,terminal,0.72,19,0.5693,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 740,000 KZT от 1 плательщиков и удержал их.",1,0,740000.0,0.0,1,0,0.00041392675065107223,0.0,0.0,3,False,False,False,,1,False,False
100000008667795100,terminal,0.72,6,0.327,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 34,000 KZT от 1 плательщиков и удержал их.",1,0,34000.0,0.0,1,0,0.00029217734635299486,0.0,0.0,3,False,False,False,,1,False,False
100000005674387100,terminal,0.72,6,0.3055,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 26,200 KZT от 1 плательщиков и удержал их.",1,0,26200.0,0.0,1,0,0.0002909549267563101,0.0,0.0,3,False,False,False,,1,False,False
100000003636627100,peripheral,0.4,10,0.4952,"Низкая активность в выборке: 1 вход. / 1 исход., 87,000 KZT суммарно, pass_through=0.13 — выраженных признаков роли не выявлено.",1,1,77000.0,10000.0,8,1,0.0020084672100121426,0.0,0.12987012987012986,3,False,False,True,12.0,1,False,False
100000001275752100,terminal,0.72,5,0.4079,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 151,500 KZT от 1 плательщиков и удержал их.",1,0,151500.0,0.0,1,0,0.0002946870620574203,0.0,0.0,3,False,False,False,,1,False,False
100000002459240100,terminal,0.72,3,0.3862,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 150,000 KZT от 1 плательщиков и удержал их.",1,0,150000.0,0.0,1,0,0.00029172935344083683,0.0,0.0,3,False,False,False,,1,False,False
100000002644285100,terminal,0.72,12,0.5001,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 500,000 KZT от 1 плательщиков и удержал их.",1,0,500000.0,0.0,1,0,0.00031076359510193093,0.0,0.0,3,False,False,False,,1,False,False
100000005186109100,terminal,0.72,15,0.4343,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 5,000 KZT от 1 плательщиков и удержал их.",1,0,5000.0,0.0,1,0,0.0006085229555982302,0.0,0.0,3,False,False,False,,1,False,False
100000005317181100,peripheral,0.4,0,0.4774,"Низкая активность в выборке: 1 вход. / 1 исход., 155,750 KZT суммарно, pass_through=0.10 — выраженных признаков роли не выявлено.",1,1,141250.0,14500.0,1,1,0.00032384255024560404,1.9549530448494444e-05,0.10265486725663717,3,False,False,False,,1,False,False
100000003001661100,peripheral,0.5,20,0.6092,"Низкая активность в выборке: 1 вход. / 5 исход., 549,500 KZT суммарно, pass_through=4.00 — выраженных признаков роли не выявлено.",1,5,110000.0,439500.0,1,8,0.0005489541541645929,8.464745142647078e-05,3.9954545454545456,3,False,False,True,3.0,1,False,False
100000000288317100,peripheral,0.5,0,0.4768,"Низкая активность в выборке: 2 вход. / 3 исход., 153,500 KZT суммарно, pass_through=0.54 — выраженных признаков роли не выявлено.",2,3,100000.0,53500.0,2,3,0.0003142257679922481,5.925321599852955e-05,0.535,3,False,False,False,0.0,1,True,False
100000004368189100,peripheral,0.45,12,0.4745,"Низкая активность в выборке: 1 вход. / 2 исход., 412,800 KZT суммарно, pass_through=0.07 — выраженных признаков роли не выявлено.",1,2,384600.0,28200.0,1,2,0.00030524407208822724,2.821581714215693e-06,0.07332293291731669,3,False,False,False,1.0,1,True,False
100000004493586100,terminal,0.72,0,0.2476,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 7,500 KZT от 1 плательщиков и удержал их.",1,0,7500.0,0.0,1,0,0.00028993192234021955,0.0,0.0,3,False,False,False,,1,False,False
100000004114962100,terminal,0.74,3,0.573,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 165,000 KZT от 2 плательщиков и удержал их.",2,0,165000.0,0.0,2,0,0.0007143353552134958,0.0,0.0,3,False,False,False,,1,False,False
100000008088082100,peripheral,0.4,14,0.4115,"Низкая активность в выборке: 1 вход. / 1 исход., 89,138 KZT суммарно, pass_through=1.28 — выраженных признаков роли не выявлено.",1,1,39138.0,50000.0,1,1,0.0003013961703115388,1.9549530448494444e-05,1.2775307884920026,3,False,False,False,20.0,1,False,False
100000008595687100,peripheral,0.4,4,0.4403,"Низкая активность в выборке: 1 вход. / 1 исход., 74,795 KZT суммарно, pass_through=0.16 — выраженных признаков роли не выявлено.",1,1,64395.0,10400.0,1,1,0.00030621915315198246,0.00030624238676791037,0.161503222299868,3,False,False,True,1.0,1,True,False
100000001248999100,terminal,0.72,16,0.293,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 23,425 KZT от 1 плательщиков и удержал их.",1,0,23425.0,0.0,1,0,0.0002905511245541339,0.0,0.0,3,False,False,False,,1,False,False
100000002736316100,terminal,0.76,0,0.5326,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 266,921 KZT от 3 плательщиков и удержал их.",3,0,266921.0,0.0,3,0,0.00038550579299362716,0.0,0.0,3,False,False,False,,2,False,False
100000008596924100,terminal,0.72,10,0.5056,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 100,000 KZT от 1 плательщиков и удержал их.",1,0,100000.0,0.0,1,0,0.00041785596953346536,0.0,0.0,3,False,False,False,,1,False,False
100000008598972100,terminal,0.72,2,0.4043,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 120,000 KZT от 1 плательщиков и удержал их.",1,0,120000.0,0.0,1,0,0.00029543129312656,0.0,0.0,3,False,False,False,,1,False,False
100000002769809100,terminal,0.72,19,0.5003,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 113,422 KZT от 1 плательщиков и удержал их.",1,0,113422.0,0.0,1,0,0.00037941388776648657,0.0,0.0,3,False,False,False,,1,False,False
100000003089553100,terminal,0.72,5,0.4531,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 150,000 KZT от 1 плательщиков и удержал их.",1,0,150000.0,0.0,1,0,0.00030846376040725846,0.0,0.0,3,False,False,False,,1,False,False
100000002343825100,peripheral,0.5,5,0.5337,"Низкая активность в выборке: 3 вход. / 2 исход., 439,800 KZT суммарно, pass_through=0.26 — выраженных признаков роли не выявлено.",3,2,350000.0,89800.0,4,2,0.0003350828207250554,4.353297501932783e-05,0.25657142857142856,3,False,False,False,3.0,2,False,False
100000002015633100,terminal,0.72,3,0.3508,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 94,970 KZT от 1 плательщиков и удержал их.",1,0,94970.0,0.0,1,0,0.00028993885965952754,0.0,0.0,3,False,False,False,,1,False,False
100000002906470100,terminal,0.72,19,0.4497,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 130,000 KZT от 1 плательщиков и удержал их.",1,0,130000.0,0.0,1,0,0.00030917334661685646,0.0,0.0,3,False,False,False,,1,False,False
100000005628518100,terminal,0.72,19,0.5165,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 77,000 KZT от 1 плательщиков и удержал их.",1,0,77000.0,0.0,3,0,0.0005353273698316103,0.0,0.0,3,False,False,False,,1,False,False
100000002958139100,terminal,0.72,5,0.4497,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 209,500 KZT от 1 плательщиков и удержал их.",1,0,209500.0,0.0,2,0,0.0003016163975470345,0.0,0.0,3,False,False,False,,1,False,False
100000008754747100,terminal,0.72,6,0.3524,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 45,500 KZT от 1 плательщиков и удержал их.",1,0,45500.0,0.0,1,0,0.0002939796316557992,0.0,0.0,3,False,False,False,,1,False,False
100000008776720100,terminal,0.72,6,0.3042,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 26,150 KZT от 1 плательщиков и удержал их.",1,0,26150.0,0.0,1,0,0.00029094709073325446,0.0,0.0,3,False,False,False,,1,False,False
100000008576528100,terminal,0.72,3,0.2765,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 28,000 KZT от 1 плательщиков и удержал их.",1,0,28000.0,0.0,1,0,0.00028775987785806874,0.0,0.0,3,False,False,False,,1,False,False
100000004603109100,peripheral,0.5,24,0.6441,"Низкая активность в выборке: 3 вход. / 2 исход., 3,130,000 KZT суммарно, pass_through=0.15 — выраженных признаков роли не выявлено.",3,2,2730000.0,400000.0,8,2,0.0032273481702142,7.053954285539232e-07,0.14652014652014653,3,False,False,True,1.0,2,True,False
100000008721637100,peripheral,0.45,10,0.4004,"Низкая активность в выборке: 1 вход. / 2 исход., 151,041 KZT суммарно, pass_through=5.28 — выраженных признаков роли не выявлено.",1,2,24041.0,127000.0,1,2,0.00029175983908077616,7.457054577508867e-05,5.282642152988644,3,False,False,False,0.0,1,True,False
100000004491749100,terminal,0.72,10,0.4526,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 50,000 KZT от 1 плательщиков и удержал их.",1,0,50000.0,0.0,1,0,0.00035235241010430187,0.0,0.0,3,False,False,False,,1,False,False
